author,comment,like_count,published_at
@multinetprint5918,bang bagaimana mental korupsinya....di indonesia disemua institusi tetep masih ada KKN.,0,2025-02-27T08:05:26Z
@gilangglitter,😢😢 ya Allah gimana ini.. smga gak ada koruptor lagi,0,2025-02-27T08:00:43Z
@arbigilbransyah6093,"Pada intinya pada pengelolaan keuangannya si bang, kudu banyak menyaring tenaga kerja dari ekonomic, dan pandai pandai pengelolaan peluang juga but

Hopefully hasilnya seperti singapura ya wkwkwo",0,2025-02-27T07:54:34Z
@wulantamsil345,Ngeri sih membayangkan Ending nya,0,2025-02-27T07:53:56Z
@wulantamsil345,"Endingnya Allahualam bg, rakyat gak dibutuhkan pendapat nya, ngikut aja, maju Alhamdulilah, hancur ikutan hancur",0,2025-02-27T07:52:04Z
@arbigilbransyah6093,"Di komen ini banyak orang orang yang out of text ya, gw heran sama orang orang begitu",0,2025-02-27T07:50:19Z
@kempluplu4454,"Selama mulyono di pihaknya, kok gk yakin yak.. 
Malah kayak mega korupsi besar-besaran gk si.. 😂",0,2025-02-27T07:48:04Z
@awallokitamayangsari,"Kulihat Ibu Pertiwi sedang bersusah hati 
Air berlinang, emas intannya terkenang 😔
Hutan, gunung, sawah, lautan... simpanan kekayaan
Kini Ibu sedang lara, merintih dan berdoa 😢
***
Duhai Ibu Pertiwi... Mengapa, Bu? Dalam kondisi kita saat ini, semua tawaran Papa Dana rasanya mimpi semu, Bu.

Kami anak-anakmu sejujurnya meragu, tapi kami tak mampu melawan kehendakmu, Bu.

Semoga kepercayaan Ibu Pertiwi tidak dikhianati oleh Papa Dana 😭",3,2025-02-27T07:45:18Z
@poldagrilotara,"merubah permainan atau situasi dalam cara yang signifikan.....wow......lagi game changer nih bos.....tidak berharap Royal, tapi ""minimal"" Straight Flush Bos!!!!!",0,2025-02-27T07:42:34Z
@yommahp,"Apakah kasus kasus korupsi lain dibongkar uang nya diambil, dikumpulkan masuk danantara jadi dana super raksasa yang ujung ujungnya untuk dirampok kelompok yang lebih eksklusif lagi dilingkaran kekuasaan? 😢 Apakah ada yang bisa dilakukan orang orang biasa seperti kita untuk mempertahankan negara dari perampokan?",0,2025-02-27T07:41:28Z
@umardani7482,"Serius tanya ya tot, kalian masih percaya program pemerintah?",0,2025-02-27T07:34:28Z
@fitrinovianingsih4412,Ada2 ide nya,0,2025-02-27T07:32:19Z
@sienyasgamez4570,Danantara = dan antara = dana perantara. Ah rusaklah.,0,2025-02-27T07:31:58Z
@Far_Koment,"Tini Beler nyimak, pinjem seratus 🤔",0,2025-02-27T07:25:26Z
@abeestudio7802,"ide nya bagus, nah masalahnya si ""Pak Dana"" nya jujur ga? karena dia hanya mengelola uang pertiwi, tanpa mengeluarkan modal. selama hukuman kuruptor dan UU perampasan aset belum ada, si Pak Dana bisa melakukan apapun termasuk korupsi dan kabur tanpa ada pengawas dan audit.",0,2025-02-27T07:21:47Z
@imsheva1517,"Korupsilah sebesar besarnya toh denda cuma 0,0003 % kurungan paling lama juga 6,5th 😅😅😅😅",0,2025-02-27T07:14:59Z
@mohammadfauzan8177,Kira-kira keliatan danantara ini berhasil berapa tahun bang kinerjanya?,0,2025-02-27T07:13:37Z
@Siskhanoviart,"Dalah... gak jauh2 dari sebelum²nya. Polanya sama, sistemnya mirip². Cuma ganti baju. Endingnya ya sama aja 😂",0,2025-02-27T07:11:43Z
@muhammadubaydurrohman3382,"Udh hopeless sih sama program2 pemerintah, skrg klo danantara dikorup gimana? Diapain tuh pengurus dan yg ngusulin?",0,2025-02-27T06:54:10Z
@ryrunaru,AKHIRNYA,0,2025-02-27T06:52:07Z
@nuansakopi,"kalau hubungan nya pinjaman dari CHina bagaimana?? istilah nya menjaminkan BUMN dan BANK untuk pinjaman dari china makanya di buat DANANTARA?? istilahnya pinjaman itukan harus ada anggunan..... dengan itu hutang dan modal dari negara pemberi hutang akan mengalir, secar sekarang kan indonesia sudah di embargo WOrld Bank tidak bisa melakukan pinjaman,,, gimana kalau alasan itu? tapi secara pinjaman memang perlu untuk kemajuan bangsa... negara negara yang peminjam paling besar kan termasuk CHIna, Jepang. jadi aku rasa negara maju juga meminjam uang, termasuk amerika juga meminjam dari world bank, pertanyaannya??? dari mana kah duit world bank? apakah benar dari pampasan perang? Hindia Belanda, kekaisarn China Jepang dll. dan DANANTARA aku rasa akan lebih mudah mengatur nya dan aku rasa indonesia akan semakin maju dengan adanya dana segar dan dapat mengelola aset aset dan mengembangkannya secara lebih baik dengan adanya DANATARA",1,2025-02-27T06:46:03Z
@wasuhartatik,"potongaN kuE yg besaRr,,...",0,2025-02-27T06:44:28Z
@idekuliner2764,"bersihin negara dulu deh, baru mikirin bikin temasek singapur hahahaha",0,2025-02-27T06:42:59Z
@yudha6299,"Kalau Papa Dana.nya suka nyewa LC yg bahaya 😂
Pasti dikorupsi",0,2025-02-27T06:40:27Z
@annisani9955,"idenya menarik, tapi kita sudah banyak dibohongi dan kebohongannya itu sangat amat banget parah.. sehingga menimbulkan rasa takut dan tidak percaya..",0,2025-02-27T06:36:40Z
@ahmadfatihatulws2722,Apakabar dana Asabri dan Jiwasraya? Itu saja sudah mewakili bagaimana cara kerjanya.,0,2025-02-27T06:28:48Z
@rizkyhazard1537,jangan berharap deh. Ketuanya aja mantan narapidana korupsi,0,2025-02-27T06:24:59Z
@handyto_bayu,"DANATARA = ""ANGPAU LEBARAN DIBAWA ORANGTUA""",0,2025-02-27T06:19:07Z
@mr-gy2os,"Kepercayaan gw buat orang-orang di atas sana udah di bawah 0%. Minuss! Mau dibilang suudzon juga toj, selama ini yg masuk di kuping selalu berita dan kebijakan yang nggak ngenakin. Nyakitiiin semua nyakitiiin!!",1,2025-02-27T06:18:32Z
@grunt515,"bang, harusnya lu jelasin karakter-karakternya di awal lalu baru deh cerita, biar kita langsung nyimak, gak mundurin videonya lagi wkwk",0,2025-02-27T05:55:52Z
@andrirohmat9823,Penulisaan ❤,0,2025-02-27T05:45:08Z
@shlevyi7888,harusny bu pwertiwi ngenalin papa dana dulu ke nak anaknya sebelum nikah,0,2025-02-27T05:44:35Z
@ArmanJhonin439,The best 🎉,0,2025-02-27T05:40:27Z
@VradGamingID,"pejabat banyak ""kami anti korupsi"" tapi ga mendukung UU perampasan aset, ya buat apa? dipenjara jg ga guna toh bakal bisa punya ruangan mewah, bisa keluar, remisi hukuman. Boro2 sampe ke hukuman mati para koruptor, yg jelas2 ngebunuh aj polisi yg kena kasus gede bisa berubah hukuman matinya.",1,2025-02-27T05:32:16Z
@muhamadhendri1562,Makasih bang,0,2025-02-27T05:31:33Z
@ryanalfianto4214,Gokil,0,2025-02-27T05:26:03Z
@joniesmod5402,"Pertiwi tidak pnya
1 hukum yg tegas
2 pelayanan pendidikan 
3 pelayanan kesehatan
4 manajemen rumah yg msh amburadul",0,2025-02-27T05:15:51Z
@khamidistakhori,kumpul2 dana buat pilpres 2029,0,2025-02-27T05:09:45Z
@Riyan_Muhammad,"efisiensi, hanya rakyat yg merasakan",0,2025-02-27T05:05:53Z
@linawinny8394,selama tidak ada hukuman mati dan perampasan hak aset bagi pejabat negara dan polisi. tidak akan jalan,0,2025-02-27T04:59:57Z
@ammaraluthfi2294,Omooo 😅😅😅,0,2025-02-27T04:51:03Z
@enny6vsukilah737,Terima kasih bahasa bayi nya. Mudeng.,0,2025-02-27T04:47:29Z
@pinkgangsta6157,Ayok tebak. Danantara bakal kayak Temasek atau 1MDB 😂,0,2025-02-27T04:35:34Z
@ferdianjpg9751,cuma dengerin ceritanya bagus dan manis banget.. tp realisasinya kita liat aja... hahaha,0,2025-02-27T04:33:06Z
@sntrkrn,"mau nyari pemasukan sebanyak apapun, kalau celah koruptor bermain itu ada, yaaa wasalam. hukum dulu dijelasin gak siiih. hukum mati koruptor. minimal perampasan aset.",1,2025-02-27T04:32:17Z
@sagitaputrayasa9657,Semua uang yg diputar di danantara harus bisa dilihat secara live oleh masyarakat indonesia,0,2025-02-27T04:19:47Z
@afrch1402,"Kira-kira rakyat Indonesia punya hak ga sih bang untuk tahu lebih detail, semua dana yang terkumpul di Danantara akan dikelola seperti apa, investasi yang bagaimana dan skema investasinya akan seperti apa? atau ini harus dirahasiakan? tolong dibantu jelaskan ya bang, karena ini menyangkut aset negara yang ga main-main, kalau gagal resikonya udah pasti balik ke rakyat Indonesia juga.",0,2025-02-27T04:01:32Z
@kuncupznews,Kira-kiraaa.... Papa Dana... Bisa dipercaya ga yaaaa.... Klo aku sih liatnya mama Pertiwi terlalu tergesa-gesa cari papa baruu. Dan agak kurang pikir panjang aja dlm ambil keputusan yg besar ini 😮,2,2025-02-27T03:59:18Z
@IndraSetiawanXD,"Sebenernya semua program tujuannya bagus, yg bikin jelek koruptornya, kita cuma was² sama koruptor aja",0,2025-02-27T03:57:29Z
@sheriffstudio410,"Kamu, ibu bapakmu, saudara dan tetangga mu di ajak [paksa] berinvestasi. Ide investasi jelas bagus tapi jangan tolol kalo udh jelas yg ngajak penipu masih aja mau 😂 contoh ini mah",0,2025-02-27T03:52:52Z
@mln.rz98,"untuk mencapai tujuan² yang berhasil itu memang WAJIB undang² perampasan hak aset dan hukuman berat bagi para koruptor segera disahkan. sebelum diangkat jadi petinggi² baik direksi BUMN, pejabat negara, maupun aparatur negara, mereka semua wajib disumpah dan menandatangani pakta bahwa tidak akan melakukan korupsi dan menerima konsekuensi semua asetnya disita baik yang didapatkan sebelum menjabat maupun sesudah menjabat apabila terbukti melakukan korupsi.",0,2025-02-27T03:45:39Z
@kadekramawasudewa5173,"Sahkan dulu UU Perampasan aset dan tembak mati koruptor untuk langkah pencegahan, kemudian jika ada mega proyek seperti ini kita ga was was",1,2025-02-27T03:45:09Z
@TheReds-d1z,Di menit 2.28 gw jawab paham bg🙏🏾,0,2025-02-27T03:40:50Z
@danikrisna,"Temasek aja masih bisa dibohongin ama e-fisherry, semoga danantara lebih hati-hati menginvestasikan uangnya",0,2025-02-27T03:23:46Z
@PomKerdu,"Coba berpikir kritis terhadap diri sendiri.
Danantara ini sebuah usaha untuk menambah penghasilan negara
Yg namanya sebuah usaha ada risikonya.
Lebih baik mana diem aja punya uang di taruh di rekening atau coba di pakai usaha buat ngembangin?

Resiko pasti ada untuk sebuah usaha apapun itu
Tapi diam juga tidak baik karena negara lain sudah jauh melangkah apa kita mau diam aja bergantung ke ekonomi negara2 lain??

Potensi uang2 dari negara kita itu banyak yg di sedot asing karena kita tidak cukup modal untuk kelola sendiri.

Ayolah kita melangkah maju jangan diam di tempat karena takut resiko
Kapan kita maju
Kenapa banyak yg pengen negara kita diam di tempat.
Mahasiswa2 yg demo itu kalian paham gk sih apa itu fund2 besar macam blackrok, jp Morgan, temasek, berkshire hataway yg punya capital2 besar bisa kuat banget untuk sokong ekonomi negara.
Kenapa Mahasiswa2 sekarang begitu bodohnya
Saya yakin Mahasiswa2 yang demo itu cuma di manfaatkan agenda politik tanpa mereka sadari 

Mahasiswa2 ayo berfikir dulu sebelum demo
Saya dulu juga suka ikut aksi demo
Tp ya gk gini juga",1,2025-02-27T03:12:48Z
@yunaidaanasari3951,"Pertamina aja yg jelas kita bayar, nggak ngutang tiap beli bbm aja dikorup, apalagi ini. 😅",1,2025-02-27T03:11:12Z
@AffandiSetiawan-zd2fn,"Danantara membuka kesempatan koruptor untuk korupsi lagi,dengan duit sebanyak itu gamungkin kalo ga di korupsi.",0,2025-02-27T03:09:19Z
@siwiariputranti1479,ujung2 nya di ambil sekelompok tertentu,0,2025-02-27T03:07:55Z
@weasleydollie13467,Aku bayii aku bayii... Dada ..,0,2025-02-27T03:06:55Z
@AD-lq9js,"sudah tidak punya kepercayaan sedikitpun dgn semua pejabat yang mengelola keuangan, kecuali disahkan UU baru ttg hukuman utk koruptor. Hukuman mati atau paling tidak potong tangan, kalo itu tidak dilaksanakan ya menjadi ranah basah untuk semua pengolola",1,2025-02-27T02:58:46Z
@okisyafruddin744,"Lha, Depag aja bisa dikorup, dana haji, apalagi Danantara?",0,2025-02-27T02:53:13Z
@luqar1f,"Selama masih untung sih ga masalah, kalaupun keuntungannya di korupsi (selama masih surplus) kita sedikit tutup mata, tentu saja harus diusahakan untuk menghukum mati koruptor nya.
Kalau mau dimulai setelah koruptor ga ada ya gabakalan mulai 😂😂😂😂😂😂

Btw gua belum pernah nemuin proyek pemerintah yg bersih 100% dari korupsi 😂😂😂😂😂",0,2025-02-27T02:39:10Z
@bhineka5498,"asal ingat saja, tabiat org Indonesia, setelah dapat jabatan bukannya jadi org yg lebih baik dan benar, tapi justru menjadi org yg sesat dan serakah, jangan mimpi danantara akan benar2 jadi independent, nggak akan beda dng kpk dan lain2",0,2025-02-27T02:32:19Z
@rathiellolawesome6983,Sedapppp penyampaiannya 🤘😁,0,2025-02-27T02:27:28Z
@pagiyonougik5193,Mbulett njelasin nya min.....,2,2025-02-27T02:21:51Z
@KuliTahu,DANANTARA = HARAM NERAKA JAHANAM,0,2025-02-27T02:21:41Z
@RōmushaKenshin,"Yang belum tahu, inilah struktur pengurus Badan Pengelola Investasi Daya Anagata Nusantara (BPI Danantara) yang baru saja diresmikan oleh presiden Prabowo 24 Februari 2025 yang lalu. Landasan hukumnya UU Nomor 1 Tahun 2025, PP Nomor 10 Tahun 2025, dan Keppres Nomor 30 Tahun 2025. 

*Pembina dan Penanggung Jawab*
- Prabowo Subianto Djojohadikusumo (Presiden RI ke-8 tahun 2024-2029, Mantan Menteri Pertahanan RI ke-26 tahun 2019-2024, Ketua Umum Partai Gerindra)
 
*Dewan Penasehat*
- Susilo Bambang Yudhoyono (Mantan Presiden RI ke-6 tahun 2004-2014, Mantan Ketua Umum Partai Demokrat)
- Joko Widodo (Mantan Presiden RI ke-7 tahun 2014-2024, Mantan Walikota Surakarta tahun 2005-2014)
 
*Dewan Pengawas*
- Ketua: Erick Thohir (Menteri BUMN sejak Oktober 2019 dan Ketua Umum PSSI sejak Februari 2023)
- Wakil Ketua: Muliaman Darmansyah Hadad (Mantan Deputi Gubernur BI, Mantan Ketua Dewan Komisioner OJK, Mantan Duta Besar Luar Biasa dan Berkuasa Penuh untuk Swiss merangkap Liechtenstein tahun 2018-2023)
 
*Anggota Dewan Pengawas*
- Sri Mulyani Indrawati (Menteri Keuangan sejak tahun 2016 sampai dengan sekarang, Mantan Menteri Keuangan tahun 2005-2010, Mantan Menteri Koordinator Bidang Perekonomian tahun 2008-2009, Mantan Kepala Badan Perencanaan Pembangunan Nasional ke-8 tahun  2004-2005, Mantan Direktur Pelaksana Bank Dunia/World Bank tahun 2010-2016)
- Anthony Charles Lynton Blair/Tony Blair (Mantan Perdana Menteri Inggris tahun 1997-2007, Konsultan Ibu Kota negara Nusantara/IKN)
 
*Badan Pelaksana*
- Chief Executive Officer (CEO)/Kepala Badan Pelaksana: Rosan Perkasa Roeslani (Menteri Investasi dan Hilirisasi RI merangkap Kepala Badan Koordinasi Penanaman Modal/BKPM)
- Chief Operating Officer (COO)/Holding Operasional: Dony Oskaria (Direktur Utama Aviasi Pariwisata Indonesia peeusahaan induk BUMN bidang pariwisata , Wakil Direktur  Utama Garuda Indonesia)
- Chief Infestment Officer (CIO)/Holding Investasi: Pandu Patria Sjahrir (Pengusaha Batubara, Mantan Ketua Umum APBI-ICMA (Asosiasi Pertambangan Batubara Indonesia periode 2018-2021) 

Orang-orang yang terpilih diatas diyakini berpengalaman dan menguasai bidang perekonomian khususnya investasi dan penanaman modal! 

Jadi jika suatu hari ada kegagalan, ketidakberesan atau hal lain yang dicurigai ada penyelewengan dana seperti gratifikasi, pencucian uang atau bahkan kasus korupsi dalam perjalanan atau pelaksanaan proyek Danantara, kita tahu kepada merekalah semua orang-orang diatas segala permasalahan mengenai Danantara harus kita tuntut!",100,2025-02-27T02:17:12Z
@satriiakusuma,"jujur aja gua udah muak sama semua problem/kasus korupsi yang ada di Negara KIta Yang Sangan Kaya Akan Sumber Alamnya (Koru**or). intinya menurut gw kalau memang pengen bebas dengan yang namanya korupsi ini 1. UU perampasaan aset harus segera disahkan dan 2. hukum mati semua koruptor. Kesampingkan lah dulu yang namanya HAM itu seakan2 di Negara ini HAM ga ada gunannya, kalau menurut gua KORUPSI ini juga pelanggaran ham BERAT yaa. (Mengambil hak oranglain)",0,2025-02-27T02:12:47Z
@zumarosarat2725,"Bang, bahas dong kenapa uu perampasan aset masih belom disahkan..",0,2025-02-27T02:09:53Z
@dzulfiqarfarismakarim3530,"lanjutin bahasa bayi nya, dongengnya bagus, bikin bisa ngerasa takut beneran daripada baca berita ga setakut ini",0,2025-02-27T02:04:11Z
@mmafishing7,Dan antara akal2an koruptor,0,2025-02-27T02:00:33Z
@rorodumbes,penjelasan di menit 3:27,0,2025-02-27T01:58:38Z
@ad.agung.s,"Anaknya Bu Pertiwi ada yang masih freelance yaa, Bung? 😂🤣",0,2025-02-27T01:57:09Z
@ErniRa-c7u,Intinya keuntungan diambil pejabat ruginya kerakyat 😅,0,2025-02-27T01:50:02Z
@AndreasDSGNR,repot2 pake efisiensi bikin danantara. jual oplosan aja udah menang banyak,0,2025-02-27T01:47:27Z
@mr.tandtheexperience1943,tony blair x danantara = ??,0,2025-02-27T01:46:19Z
@inanuraini6089,Ina SMKN3 Pati,0,2025-02-27T01:36:40Z
@darmawanalimin654,"Berarti Danantara itu sejenis 'rekber' tapi punya pemerintah.. benar?

yang jadi masalah utama hanya siapa pimpinan pengelolanya.. dengan 2 pilihan:

1. jika yang kelola para haram dan jahanam, akan jadi lahan korupsi baru
2. jika yang kelola orang jujur, bisa membangun dan memperbaiki infrastruktur negara tanpa nunggu investor2

sayangnya, di negara ini yang dipiara no 1, no 2 nya ditendang jauh2 atau bahkan dimusnahkan supaya tidak ganggu no 1

Indonesia krisis pemimpin dengan kebenaran dan keadilan yang benar, diminta sumpah atas apapun juga ga bakal berlaku",0,2025-02-27T01:35:07Z
@KeepOuts28,"semoga semua koruptor di Indonesia diberantas sampai akar karena korupsi sudah seperti budaya di negeri ini, yg punya jabatan korupsi besar2an, yang tidak punya jabatan suka korupsi kecil2an, tapi korupsi tetaplah korupsi",0,2025-02-27T01:25:59Z
@swanggiee,UU perampasan harta koruptor perlu disahkan spy petualang2 dgn jurus aji mumpung berpikir seribu kali mau berbuat. kl tidak ini bisa jadi sasaran korupsi berjamaah lagi.....,0,2025-02-27T01:19:38Z
@christiancrisna7404,"Hati-hati bu Tiwi, belum kenal bibit, bebet, bobot udah mau nikah aja.",0,2025-02-27T01:18:00Z
@RizalJunadi-b1f,Prof.. kita jalanin aja nih kaya di pelm Money Heist buat ngerampok Papa Dana ini. Tampang & intelektualitas udah mendukung kayanya. Ok gas ok gas! Hahahhaha,0,2025-02-27T01:13:28Z
@DegelDotcom,Baru setengah episode udah dikit banyak paham,0,2025-02-27T01:09:00Z
@PanduBuana-l2c,Takicuah danantara,0,2025-02-27T01:08:34Z
@muhammadkurniawan2941,Terlalu jelas Prof. anw terimakasih 👍,0,2025-02-27T01:07:12Z
@RianaSariRitonga3193,"Hadeuhhhh selama pejabatnya korup bgmna bisa optimis?????
Lahhh Bowo naik aja modal penghianatan pejabat2 thp hukum😡",0,2025-02-27T01:07:03Z
@nickoloho6623,"kalaupun gagal, HARTA WARISAN masih AMAN sampai 7 Turunan.",0,2025-02-27T00:57:11Z
@Jalan-jalan13,"Menjadi Syurga bagi para koruptor 😅😅😅😅😅 

Ok gas...  OK gas...  
Jogetin aja (Kata Orang yang tidak mau berpikir)",0,2025-02-27T00:46:12Z
@yandinuryanudin3610,"Lihat abangnya, saya jadi teringat tokoh utama serial Money Heist ""Profesor"" (Alvaro Morte)",1,2025-02-27T00:45:32Z
@ArnaJulianto,Papa Dana kayaknya tipe suami yang suka nilep duit deh,0,2025-02-27T00:38:17Z
@lasong2242,"Jangankan warganya, negaranya aja kena investasi bodong. tinggal nunggu endingnya aja.",0,2025-02-27T00:33:27Z
@sad_roamer,Kenapa kok tidak dibentuk di bawah naungan KemenBUMN ?,0,2025-02-27T00:27:06Z
@muhammadbasir7641,👍👍👍👍,0,2025-02-27T00:25:34Z
@lindhuirlanda793,😅😅 lebih rentan dikorupsi,0,2025-02-27T00:24:56Z
@EnggarNawendra,HUKUM MATI KORUPTOR,0,2025-02-27T00:24:20Z
@EnggarNawendra,HUKUM MATI KORUPTOR,0,2025-02-27T00:24:13Z
@kia_mabunchannel6609,"Maaf sy org awam dan orang bodoh tp sy punya pertanyaan knp pak prabowo tidak bisa merubah UU terkait korupsi punismentnya hukuman mati dan perampasan aset, knp…?? Krn mnurut sy klo UU ini sudah di tetapkan ga akan ada yg brani korupsi lg sehingga seluruh dana bs di aplikasikan sesuai rule dan t4 nya. Mohon pencerahannya",0,2025-02-27T00:18:44Z
@kia_mabunchannel6609,Knp danantara tidak boleh di awasi kpk…???,0,2025-02-27T00:10:57Z
@arakian2210,"Ngeri ngeri sedap mengelola ribuan T.
Tujuannya mungkin bagus. Tapi jangan lupa cerita Hambalang, Food Estate, IKN. Baru baru ini oplos pertamax.",1,2025-02-27T00:10:32Z
@ferryher,"Bagus bang, bahasa bayi untuk kaum 58",0,2025-02-27T00:10:30Z
@TheBire89,Resiko dong. Sulit utk membangun trust issue ketika sudah berkali-kali dikecewakan,0,2025-02-27T00:07:12Z
@rayayusrizalsaddammuhammad2274,Papa Dana korup,0,2025-02-27T00:04:53Z
@yopitahendrani401,Baru mau ikutan pembahasan ini hari ini penuelenggara bank bumn... Pembicara pak luhut.... Ngredrop lansung denger ini,0,2025-02-26T23:59:41Z
@permata9846,"korupsi adalah hobby kebanyakan pejabat, gmn kita berharap happy ending pada projek besar ini???",0,2025-02-26T23:54:44Z
@azuzaanessutasiya9823,sebenernya gamasalah aja mau bikin danantara asallll yg pegang adalah orang2 yg mumpuni dan hilangkan semua org2 titipan itu. tolong hanya isi dengan orang ahli dibidang ekonomi dan bisa dibuktikan keahliannya (lewat tes bersama yg bikin soal lembaga setara yg dr luar),0,2025-02-26T23:36:17Z
@indahsetianitz497,Harus nya sahkan dulu uu permapasan aset atau hukum mati koruptor baru tuh berjalan baik Danantara nya,1,2025-02-26T23:29:24Z
